field_id,region,season,crop_type,soil_type,field_size_acres,planting_date,temperature_celsius,rainfall_mm,yield_per_acre,ph_level,irrigation_type,fertilizer_used,pest_control
F162,Midwest,Winter,Wheat,Clay Loam,48.51920571665704,2023-01-07,6.452896920417163,1048.4542676392084,96.33590739268863,6.123865971937981,Sprinkler,227.3kg/ha,0.6L/ha
F163,Northeast,Spring,Soybeans,Silt Loam,48.96883021544821,2023-05-06,16.748580562025758,939.8301443142559,183.57970955233483,6.747183806978515,Sprinkler,164.4kg/ha,2.5L/ha
F164,Midwest,,Corn,Silt Loam,139.754129804155,2023-01-15,7.386766089960931,684.502520358714,111.75305667439288,5.918990881519221,Sprinkler,112.9kg/ha,
F165,West,,Corn,Loamy Sand,67.9842233455463,2023-09-12,19.151845751969667,508.7125408068644,132.43827636482982,7.348301351899211,,253.9kg/ha,1.2L/ha
F166,,Summer,Soybeans,,29.87754724999617,,22.211051279554365,745.9107773857007,28.832225285594884,6.4168435222705345,None,145.1kg/ha,1.8L/ha
F167,South,Summer,Corn,Sandy Loam,,2023-06-24,34.78591673182085,545.791545164703,23.491456421001782,,Sprinkler,121.6kg/ha,0.5L/ha
F168,West,,Wheat,Sandy Loam,87.15686742056087,2023-05-27,27.38382807852181,616.5847050130745,,5.699518174594199,Sprinkler,236.9kg/ha,2.5L/ha
F169,Northeast,,Soybeans,Silt Loam,29.680834802646352,2023-08-14,18.91378201638,581.43258845738,60.077494623552425,6.307528545044072,Drip,193.0kg/ha,2.5L/ha
F170,Midwest,Fall,Corn,Silt Loam,42.59781297310889,,16.823833562366538,848.9708849354095,309.90461720674307,5.993442771647299,None,189.2kg/ha,2.0L/ha
F171,Midwest,Fall,Soybeans,Silt Loam,81.5808300166144,2023-09-06,26.916147107566378,866.8281155699026,353.15446283103597,6.757210419145543,Drip,250.1kg/ha,1.3L/ha
F172,,Fall,Wheat,Silt Loam,123.95280496946292,2023-09-05,22.37996240403791,832.63855811283,281.6676516578931,6.700129596996646,Sprinkler,120.1kg/ha,2.1L/ha
F173,West,,Wheat,Sandy Loam,57.83977307064005,2023-12-22,22.25734142106487,304.3467535082541,,6.175106699767401,Sprinkler,119.3kg/ha,
F174,West,,Wheat,Sandy Loam,152.5476906569045,2023-06-07,31.702041624933084,360.2027635023037,23.151495863684964,6.440652712302528,Sprinkler,190.9kg/ha,2.5L/ha
F175,West,Fall,Wheat,Sandy Loam,100.16181319983511,2023-11-24,21.877943385299712,276.30379952305765,73.58814416357313,6.5098962113585905,Sprinkler,187.5kg/ha,1.4L/ha
F176,Northeast,,Soybeans,,67.7317345953084,2023-01-03,5.671764303201167,861.912939019495,87.34224763856753,6.163085387079976,Drip,227.4kg/ha,
,South,Fall,Soybeans,Clay,32.183164581753935,2023-10-11,32.802983630571525,1221.9901697041869,73.9608082005917,7.866260762687272,Drip,177.0kg/ha,2.2L/ha
F178,Midwest,Fall,Soybeans,Silt Loam,115.21769178650813,2023-09-08,,829.3199708879758,262.4824860800214,6.057820466327361,Sprinkler,275.5kg/ha,1.2L/ha
F179,Northeast,Winter,Soybeans,Clay Loam,61.54734051771814,2023-12-08,-0.18874730951826302,1309.4406671821491,69.93070878047286,7.173955309770548,Sprinkler,109.6kg/ha,0.9L/ha
F180,Midwest,Spring,Soybeans,,111.20444040623246,2023-03-17,28.25890283807176,1014.3390860528773,357.3900664093246,7.1239086593502705,Sprinkler,248.3kg/ha,2.2L/ha
F181,West,Winter,Corn,,146.93873215661887,2023-12-21,19.397595020400384,803.680997047571,29.523931178628928,7.194269379700582,Sprinkler,235.2kg/ha,1.5L/ha
,West,,Corn,Sandy Loam,108.19766786617427,2023-09-06,,377.18318724291987,62.364032501397155,6.976699257871763,Sprinkler,109.8kg/ha,1.0L/ha
F183,West,Summer,Corn,Sandy Loam,188.41380730900886,2023-06-13,30.829128792520432,600.4227385453692,23.906543353338595,5.694233875615912,Sprinkler,133.6kg/ha,2.4L/ha
F184,West,Spring,Wheat,Sandy Loam,197.88162559358676,,25.189470765078497,,124.64221843089949,7.352364385627552,Sprinkler,250.7kg/ha,2.4L/ha
F185,,Winter,Soybeans,Clay Loam,101.06461434480322,2023-02-10,16.143297343071385,685.5251089454684,98.03494757491154,5.607077349767526,Sprinkler,,2.0L/ha
F186,West,Fall,Corn,Sandy Loam,97.62451497432787,2023-09-24,,551.4069413560632,150.0947971258953,5.659490778213681,Sprinkler,110.1kg/ha,0.5L/ha
F187,Midwest,Summer,Corn,Clay Loam,,,26.92158018954045,904.6498853938396,78.49349028317738,6.496994695080313,None,203.3kg/ha,
F188,West,Spring,Corn,Loamy Sand,74.53735291886339,2023-05-25,31.95112231581026,877.8808374068007,75.74423802038879,6.178138866928057,Sprinkler,245.5kg/ha,1.8L/ha
F189,Midwest,,Corn,Clay Loam,122.45763901057224,2023-03-05,23.055709769102243,767.1261764070965,384.34819282960876,5.865591460676404,Sprinkler,272.9kg/ha,2.0L/ha
F190,Midwest,Winter,Soybeans,Silt Loam,109.41125662782203,2023-01-24,17.524434124491645,,117.14609372741889,6.82671726772476,Sprinkler,223.4kg/ha,2.0L/ha
F191,South,Fall,Soybeans,Clay,64.95547601667268,2023-09-15,30.393621505165086,1270.4042208725004,59.09454452131782,7.408447188500223,Sprinkler,155.9kg/ha,1.5L/ha
F192,West,Summer,Corn,Sandy Loam,58.77110236965737,2023-06-02,33.5503020702452,511.0779494792925,17.807974115869925,6.495866316341613,Drip,242.6kg/ha,0.7L/ha
F193,West,Spring,Corn,Sandy Loam,197.85400930687268,2023-04-05,30.833725845319634,470.55120439170645,200.1727297721103,6.138477459965469,Sprinkler,123.5kg/ha,2.3L/ha
F194,West,,Wheat,Sandy Loam,95.48331023225907,2023-01-07,8.602779549813096,461.2559241909626,66.42941347793553,6.532940176049363,,169.6kg/ha,1.5L/ha
F195,West,Summer,Corn,Sandy Loam,66.28967560163687,2023-06-17,37.63145281758017,296.5881700796512,38.401275086175914,6.400913863441751,Sprinkler,267.6kg/ha,
F196,South,,Soybeans,Sandy Loam,30.545069194195438,2023-02-27,19.908314196577205,1147.6030886678072,23.589161435067144,7.139994969780842,Sprinkler,290.2kg/ha,0.6L/ha
F197,Northeast,Winter,Soybeans,Silt Loam,40.41444609017376,2023-12-26,12.560989512486934,1350.2468878772163,84.63211255965514,7.08836745462402,Sprinkler,221.1kg/ha,2.0L/ha
,West,Spring,Wheat,Loamy Sand,,,20.803560327912574,742.5095586435409,202.3768264571562,7.476410603777343,Sprinkler,255.5kg/ha,0.6L/ha
F199,Northeast,Fall,Corn,,24.389385143539805,2023-11-12,21.297196967766414,855.5370710951349,,5.572209836583266,Drip,154.6kg/ha,0.9L/ha
F200,West,,Wheat,Loamy Sand,125.17262600691701,,,650.3948599576806,,6.685354526139561,Sprinkler,,1.8L/ha
F201,South,Spring,Corn,Sandy Loam,61.70172568689674,2023-03-10,,1322.6994785365896,99.5221714377888,7.232404096104211,,182.7kg/ha,2.4L/ha
F202,South,Spring,Soybeans,Sandy Loam,98.23173557040532,2023-03-24,18.557790201836024,,79.74275340406449,5.898839485337428,Sprinkler,214.8kg/ha,0.6L/ha
F203,Midwest,Fall,Corn,Silt Loam,43.45580183746773,2023-11-12,27.270786741903123,703.2903230418407,220.8361639384326,7.1206796562553585,Sprinkler,293.7kg/ha,1.8L/ha
F204,South,Summer,Corn,Clay,104.35892212962412,2023-07-03,29.641881860249022,739.7686437197109,15.370810857034357,6.331225517293754,Sprinkler,140.4kg/ha,2.5L/ha
F205,South,Winter,Corn,Sandy Loam,34.126911999636405,2023-01-06,20.66050329962598,925.6141766521857,,6.143689143704737,None,165.3kg/ha,2.2L/ha
,,Spring,Soybeans,Clay,70.1589356493867,2023-05-18,23.102617406974833,1308.8051662434568,109.28777648195765,,Sprinkler,199.8kg/ha,1.1L/ha
F207,West,Fall,Wheat,Loamy Sand,61.02727021796264,2023-09-05,19.194655690469958,616.5687577433349,58.6383133118662,6.000565069252639,Drip,234.1kg/ha,1.4L/ha
F208,West,Winter,Corn,Sandy Loam,179.18480074876734,2023-01-03,14.756957996876851,,,7.429701456840088,Sprinkler,225.7kg/ha,1.8L/ha
F209,West,Fall,,Loamy Sand,119.96686429569104,2023-09-11,20.794852554338437,427.0865526361831,155.24116916807523,7.003114985901217,Sprinkler,,2.0L/ha
F210,Northeast,Winter,Soybeans,Silt Loam,53.95893023539091,2023-12-23,14.161134482300538,1284.1345532358832,67.1843192130223,6.919738320420757,Drip,259.5kg/ha,1.4L/ha
F211,Midwest,Summer,Soybeans,Clay Loam,56.335667193596365,2023-07-20,23.665107068166424,752.3658031707926,67.98622018225987,,,195.7kg/ha,1.3L/ha
F212,,Winter,Soybeans,Clay Loam,94.08001280474593,2023-02-07,14.143148480703186,993.9658473504772,109.67284580667861,5.904991404117018,Sprinkler,290.0kg/ha,2.4L/ha
F213,Northeast,Spring,Soybeans,,,,17.287153146823236,828.8511049332618,432.4188911540445,5.844855792129145,Sprinkler,143.1kg/ha,1.8L/ha
F214,Midwest,Spring,Soybeans,Clay Loam,113.52591901766831,2023-05-25,17.46774983992812,,393.53193573095695,5.840662876589779,Sprinkler,217.4kg/ha,1.6L/ha
,West,Summer,,Loamy Sand,140.08169987005334,2023-07-11,27.585375992503458,353.414336187558,14.401797666139846,5.970547763791803,Sprinkler,159.0kg/ha,0.9L/ha
F216,South,Summer,Cotton,Sandy Loam,96.29133771694733,2023-06-16,25.964018669639504,544.7212498465063,19.432311459207074,6.954633101630797,Sprinkler,228.4kg/ha,1.0L/ha
F217,West,,Corn,,141.9132447767186,2023-03-07,17.36367670957447,698.4192938195237,171.46296171388357,5.765885682760015,Sprinkler,281.7kg/ha,1.9L/ha
F218,West,,Corn,Loamy Sand,143.00208836135624,,18.120505401256725,,151.4293820016148,5.938080516725732,Sprinkler,188.9kg/ha,2.4L/ha
F219,,Spring,Soybeans,Silt Loam,138.73761991958023,2023-05-15,16.489050125781663,,444.37221278865246,6.84380548024976,Sprinkler,231.7kg/ha,1.8L/ha
F220,South,Spring,Cotton,Clay,,2023-05-04,29.67468317011867,898.1009150647128,134.5009143703642,7.742484656603743,,282.6kg/ha,
F221,West,Fall,Corn,Loamy Sand,122.49910779492883,2023-11-06,27.402193695895832,496.72383032196103,,5.8411102928818375,Sprinkler,137.1kg/ha,1.0L/ha
F222,West,,Wheat,Sandy Loam,86.7284277241925,2023-08-19,28.659286228135944,311.24858238860384,28.989447007042134,6.983673353153589,None,,2.1L/ha
F223,West,Winter,Wheat,Loamy Sand,62.67068389417906,2023-01-10,14.435417292920752,593.8187013491274,,6.009759726621858,Sprinkler,228.7kg/ha,1.7L/ha
F224,West,Winter,Wheat,Sandy Loam,51.12609720807206,2023-12-01,15.284043367812167,396.8859210024015,33.30640233688494,6.594476773954629,Sprinkler,102.8kg/ha,0.7L/ha
F225,West,Winter,Wheat,Sandy Loam,120.22848045506353,,19.166243400897446,678.9573545774874,34.91981819549299,5.987054217586156,Sprinkler,157.6kg/ha,1.2L/ha
F226,Midwest,Winter,Soybeans,Silt Loam,49.14544350944521,2023-01-07,5.025996679532551,709.1049984446087,121.55041968300624,6.891532879812318,Sprinkler,162.7kg/ha,2.5L/ha
F227,Northeast,Spring,Corn,Silt Loam,43.76752381881162,2023-03-17,,905.5889173222823,,6.425966956071063,Drip,119.6kg/ha,1.6L/ha
F228,West,Summer,Corn,Loamy Sand,193.25205480336464,2023-07-07,,357.0589333912912,22.7796283809366,6.113082275413785,Sprinkler,135.2kg/ha,1.6L/ha
F229,Midwest,Spring,Corn,Silt Loam,,2023-03-14,31.881864262846904,873.6471850232037,440.13072519861015,7.373547303244575,Drip,,1.5L/ha
,Northeast,,Corn,Silt Loam,72.70869959885732,2023-03-15,16.944317713049934,1030.7779290808073,259.8155004305567,6.434480232545994,Sprinkler,197.7kg/ha,1.0L/ha
F231,Northeast,Spring,Soybeans,Silt Loam,78.92554533135218,2023-04-16,16.40668283693834,855.5747935889635,466.82713755540004,6.957956585114907,None,165.7kg/ha,1.8L/ha
F232,South,Spring,Cotton,Clay,43.83138265462193,2023-03-23,22.532013643178665,1008.2812026589091,100.86650187029512,6.1462134511793325,None,109.3kg/ha,0.9L/ha
F233,Midwest,Spring,Corn,,85.90324434759458,2023-05-27,20.676795458916366,1253.1884183058698,433.14840990535146,6.739391973647125,Drip,240.8kg/ha,2.1L/ha
F234,,Spring,,Sandy Loam,185.04744101637885,2023-04-21,28.44036009586206,458.0375649417955,159.03256995412417,,Sprinkler,262.7kg/ha,1.4L/ha
F235,Northeast,Fall,Soybeans,Silt Loam,67.30497532330702,2023-09-26,17.165488184098393,633.6395708642268,178.67254832078618,7.247822703456809,Drip,124.2kg/ha,2.0L/ha
F236,South,Spring,Cotton,Clay,109.9379001593885,2023-03-10,32.28624601832798,,94.90032001835374,6.166429782146842,Sprinkler,245.0kg/ha,0.8L/ha
F237,Midwest,,Wheat,Clay Loam,,2023-01-17,13.503328498737051,1162.5525140280117,101.41961308608757,6.903222913238082,Sprinkler,291.1kg/ha,1.3L/ha
F238,South,Summer,Soybeans,Clay,114.44724894172279,2023-06-25,38.44983811310035,954.1094819597699,23.768027430384215,6.039406424209934,Sprinkler,291.4kg/ha,1.1L/ha
F239,West,Fall,Wheat,Loamy Sand,184.33344486103206,,28.690958325932627,572.7241023634782,121.20316089280307,7.463462147599749,Sprinkler,299.6kg/ha,0.7L/ha
F240,,Winter,Soybeans,Clay Loam,,2023-01-24,0.33750289047570636,1127.3391469785588,123.5150406851059,5.774498368604409,Sprinkler,199.9kg/ha,0.7L/ha
F241,Northeast,,Corn,Silt Loam,48.49865347422924,,16.3333933760613,955.9696576795327,421.67108638496984,6.487688397834756,Sprinkler,228.7kg/ha,1.7L/ha
F242,South,Fall,Soybeans,Sandy Loam,58.984413722433594,2023-11-24,27.000767224687067,861.1686556191075,103.92954732048818,5.500736574784747,Drip,126.4kg/ha,2.0L/ha
F243,West,Fall,Wheat,Loamy Sand,112.48465328714872,2023-09-13,,353.6473538127545,125.8179943346768,6.6426740553289285,Sprinkler,144.7kg/ha,1.9L/ha
F244,Midwest,Summer,Soybeans,Silt Loam,149.09615109460998,2023-08-27,25.447916894815545,550.6669450511499,66.22901710923759,5.722970453753127,Sprinkler,290.3kg/ha,0.5L/ha
F245,South,Summer,Soybeans,,110.98108924991833,,37.48811650724361,887.8075372958067,13.737915625793113,6.05474779699657,Sprinkler,239.1kg/ha,2.1L/ha
F246,Northeast,Spring,Soybeans,Silt Loam,32.2844793678179,,20.75796654591207,1383.3789575711703,,6.9200791831015245,Drip,,0.8L/ha
F247,Northeast,Winter,Soybeans,Clay Loam,22.942006685565662,2023-02-13,8.227051663400344,826.9183508737426,50.230613799049124,6.989176876789864,Sprinkler,263.3kg/ha,1.9L/ha
F248,Midwest,Fall,,Clay Loam,115.62874087240866,2023-09-19,17.847892850494524,766.2297691101835,311.125521128878,6.191724911262989,Sprinkler,237.1kg/ha,2.1L/ha
F249,South,Winter,Cotton,Sandy Loam,,2023-02-10,21.504118090791785,1196.1946361931084,30.434118151395722,7.4014411704824585,Drip,269.5kg/ha,0.7L/ha
F250,Midwest,Fall,Corn,Clay Loam,46.27825576067007,2023-10-15,16.427820255831787,750.290839075325,309.07483415636,6.521858742043735,Drip,,
F251,Midwest,Fall,Wheat,Clay Loam,84.24814000658104,2023-10-13,24.04777672515849,607.7376052202252,327.82861459384816,6.865816699015183,Sprinkler,293.3kg/ha,1.9L/ha
F252,Midwest,Fall,Soybeans,Clay Loam,51.94586673026727,2023-11-08,28.681141119951153,,247.227324317111,7.032325082650897,None,100.1kg/ha,0.6L/ha
F253,Northeast,Fall,Soybeans,Silt Loam,50.27003905546809,2023-10-19,15.062250444801574,915.0699849574911,268.3726046474978,7.464016131143498,Sprinkler,172.0kg/ha,2.3L/ha
F254,Midwest,Winter,Soybeans,,90.21394659352823,2023-01-14,3.5949288989540835,578.8594675998752,90.19508217469489,6.355279961560632,Sprinkler,298.1kg/ha,
F255,Midwest,Winter,Soybeans,,,2023-12-26,15.24994261205526,974.1359059944814,110.72884216832503,,,276.3kg/ha,1.1L/ha
F256,West,Summer,Corn,Sandy Loam,119.149071018378,2023-08-16,29.83007237138859,333.97730068679874,22.30661970537137,5.710701297068791,Sprinkler,269.9kg/ha,2.5L/ha
F257,Midwest,Spring,Soybeans,Silt Loam,68.74907412672424,2023-05-10,20.207562702499743,956.4171884463253,476.07612240191304,6.884754708571845,Drip,112.5kg/ha,2.3L/ha
F258,Northeast,Summer,Corn,Clay Loam,46.88721333550595,2023-06-10,19.475238054955952,784.3009285171083,,5.895581700345286,Sprinkler,250.9kg/ha,1.8L/ha
F259,South,Summer,Cotton,Sandy Loam,75.60157371080402,2023-08-13,32.78957927585593,,18.47855745069997,5.858766072369637,Sprinkler,172.9kg/ha,1.3L/ha
F260,South,Winter,Cotton,Clay,115.59978222629432,2023-12-11,13.318531000767761,1111.6714153948212,39.91343317608279,6.033032485376399,Sprinkler,118.0kg/ha,0.7L/ha
F261,West,,Wheat,Sandy Loam,111.41978134004864,2023-12-23,9.890614172994095,370.099822206231,59.82096630952999,6.6409371682460385,Sprinkler,213.6kg/ha,2.0L/ha
,South,Fall,Corn,,76.74882334935384,2023-10-13,36.57342678036015,,73.14021933745964,6.133390003052111,Drip,281.6kg/ha,
,South,Fall,,,48.11078879365201,2023-10-09,24.862911404440528,1176.6610816039877,78.71365625840377,,Drip,204.0kg/ha,1.7L/ha
F264,Midwest,Spring,Wheat,Clay Loam,99.98049957167056,2023-05-26,14.7126803006283,,374.05508169142075,6.437114628308359,Sprinkler,243.5kg/ha,1.3L/ha
F265,West,Winter,Wheat,Sandy Loam,152.081311339828,2023-02-19,12.440691778163291,322.37822511128536,48.125803951649196,7.043563646579074,Sprinkler,268.1kg/ha,1.4L/ha
F266,Northeast,Spring,Corn,Clay Loam,,2023-04-23,19.619918686573257,1197.38176351161,355.134695354375,,Drip,,
F267,West,Fall,Corn,Loamy Sand,52.89163034897425,2023-11-08,25.226603614845256,303.241788302073,105.47730979936945,5.927217164001411,None,255.4kg/ha,1.8L/ha
F268,West,,,Sandy Loam,134.26442893322505,2023-09-04,29.982159469956688,655.3770717394958,,5.772407184126243,Sprinkler,157.4kg/ha,0.5L/ha
F269,Northeast,Spring,Soybeans,Clay Loam,,2023-03-22,9.539702398753555,921.939237958371,274.6394414569461,6.508225289395721,,113.3kg/ha,1.4L/ha
,Midwest,Fall,Soybeans,Silt Loam,92.47228293693871,2023-09-26,18.624439190006516,634.7076880878234,220.0104061147606,6.238306614533642,Drip,138.0kg/ha,1.9L/ha
,Northeast,Summer,Soybeans,Clay Loam,38.65970923054236,2023-06-11,30.47146303627047,621.608144924573,57.66362955464834,5.74000902063197,Sprinkler,176.2kg/ha,2.1L/ha
F272,West,Spring,Corn,Loamy Sand,,2023-04-15,22.211062316830855,844.4565722147479,115.49246339854105,6.819563208803036,Drip,,0.7L/ha
F273,South,Spring,Corn,Clay,35.183168584556576,2023-04-01,31.100992527918823,1377.7479339643614,73.68531791866333,6.245894829831892,Sprinkler,242.0kg/ha,1.1L/ha
F274,Northeast,Fall,Corn,Clay Loam,45.19770166919153,,10.03930037837932,959.4202617423961,227.55194270857749,6.135259233670471,Sprinkler,288.1kg/ha,
F275,Midwest,Fall,Soybeans,Clay Loam,68.35911978100353,2023-09-05,,753.9334943007448,290.92811589198686,7.233068030628289,Sprinkler,293.1kg/ha,1.5L/ha
F276,West,Winter,Corn,Sandy Loam,106.35369857034478,2023-02-12,8.639660632110678,,48.28368348299131,6.296139099256885,Sprinkler,152.8kg/ha,
F277,West,Winter,Wheat,Loamy Sand,157.81083853642116,2023-01-10,18.147747204136266,485.03987864570064,29.442910615873007,,Sprinkler,253.6kg/ha,2.0L/ha
F278,Northeast,Summer,Corn,Silt Loam,27.40631720589119,2023-08-11,22.76465796958811,683.579823077299,51.16038733393153,6.680573404663491,None,199.5kg/ha,0.8L/ha
F279,Midwest,Spring,Soybeans,Clay Loam,50.73102015113894,,21.342740029995813,1155.2153103189537,458.8485193468623,6.02552515811687,,235.6kg/ha,2.0L/ha
F280,West,Summer,Wheat,Loamy Sand,68.27745130954293,2023-07-19,29.236218319259716,436.66785564096176,29.623415608912648,6.5369984622190564,,230.0kg/ha,1.4L/ha
F281,West,Spring,Corn,Sandy Loam,,,31.02690569648882,409.08181482698666,126.41457709231118,6.726449608504309,Drip,164.4kg/ha,2.2L/ha
F282,Northeast,,Corn,Clay Loam,50.92836105609979,,11.920150827528278,,121.32501863724244,6.392937386565022,Sprinkler,229.2kg/ha,2.0L/ha
F283,West,Winter,Wheat,Loamy Sand,189.1604832228884,2023-12-16,,626.7129723945466,45.26270760448402,5.741064054877061,Sprinkler,140.2kg/ha,2.4L/ha
F284,Northeast,Fall,Corn,Silt Loam,66.79541039598644,2023-09-22,11.236161477761538,,268.1239021237386,6.22658183560912,Drip,265.1kg/ha,1.0L/ha
F285,Northeast,Fall,Corn,Clay Loam,56.58792167684846,2023-11-08,23.044548033599224,1226.907090591934,127.85736561727745,6.518141816202478,None,,0.7L/ha
F286,,Fall,Wheat,Silt Loam,65.03727567207373,2023-09-18,11.837915850868916,1040.6998479445228,237.2999425633463,6.628197817798789,Sprinkler,114.3kg/ha,
F287,South,Spring,Cotton,Clay,71.07799701341602,2023-04-14,33.15917424509175,1016.875549008856,107.53076862931032,6.646276353845425,Drip,285.0kg/ha,0.9L/ha
F288,Northeast,Fall,Corn,Silt Loam,22.853842810297053,2023-09-02,,865.4074725736345,292.2561513840054,,Sprinkler,262.1kg/ha,1.3L/ha
F289,Midwest,Spring,Wheat,Clay Loam,61.60644973384643,2023-04-09,23.107876510364616,1140.632272677728,,6.402738705519785,Drip,257.7kg/ha,1.7L/ha
F290,Midwest,,Wheat,Clay Loam,60.72580785612737,2023-10-15,16.263933678279272,1046.1861382528705,225.5094778270438,5.747190385586399,Sprinkler,174.2kg/ha,2.0L/ha
F291,Midwest,Spring,,Silt Loam,65.54144015290936,2023-03-22,28.22349796743795,806.1651687365685,366.48824669926336,,Drip,203.3kg/ha,1.8L/ha
F292,Midwest,Fall,Soybeans,Clay Loam,54.167003075324935,2023-10-06,24.864797876034334,816.3020883092424,298.3105948088138,5.723013660261184,Drip,254.3kg/ha,1.8L/ha
F293,Northeast,Spring,Soybeans,Silt Loam,25.407944867124087,2023-05-24,15.391916728548061,1212.7949173565396,167.217677802522,5.633544831827171,Sprinkler,259.1kg/ha,1.5L/ha
F294,West,Fall,Corn,,142.85459932541272,2023-10-11,30.43291378400196,,108.30018243506998,5.809529989593659,Sprinkler,159.1kg/ha,1.0L/ha
F295,South,Fall,Corn,,102.41234957243478,2023-10-12,20.449265104975634,973.7723643260649,58.94791845128345,5.900454996664237,Sprinkler,255.8kg/ha,1.3L/ha
F296,Northeast,Spring,Soybeans,Clay Loam,62.309884725051525,2023-05-26,19.755223129010623,1030.7643339487752,323.46236676068565,6.24473396820924,,290.0kg/ha,1.7L/ha
F297,Midwest,,Corn,Silt Loam,65.29088774099394,2023-01-26,18.8313102165311,896.2536523557662,114.0298812904502,7.214316564336177,,129.4kg/ha,
